STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TOBS,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091210,43, , ,0,0700,26, , ,0,0700,26, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091211,28, , ,0,0700,14, , ,0,0700,15, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091212,27, , ,0,0700,15, , ,0,0700,23, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091213,36, , ,0,0700,22, , ,0,0700,33, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091214,41, , ,0,0700,31, , ,0,0700,37, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091215,46, , ,0,0700,37, , ,0,0700,45, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091216,46, , ,0,0700,25, , ,0,0700,25, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091217,30, , ,0,0700,19, , ,0,0700,20, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091218,29, , ,0,0700,20, , ,0,0700,20, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091219,32, , ,0,0700,20, , ,0,0700,21, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091220,24, , ,0,0700,19, , ,0,0700,21, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091221,32, , ,0,0700,21, , ,0,0700,26, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091222,33, , ,0,0700,26, , ,0,0700,28, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091223,34, , ,0,0700,15, , ,0,0700,15, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091224,29, , ,0,0700,15, , ,0,0700,22, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091225,32, , ,0,0700,22, , ,0,0700,29, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091226,43, , ,0,0700,29, , ,0,0700,40, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091227,44, , ,0,0700,27, , ,0,0700,29, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091228,41, , ,0,0700,27, , ,0,0700,27, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091229,28, , ,0,0700,18, , ,0,0700,18, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091230,24, , ,0,0700,15, , ,0,0700,15, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20091231,29, , ,0,0700,15, , ,0,0700,25, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100101,32, , ,0,0700,25, , ,0,0700,31, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100102,37, , ,0,0700,18, , ,0,0700,19, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100103,20, , ,0,0700,12, , ,0,0700,13, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100104,21, , ,0,0700,13, , ,0,0700,20, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100105,25, , ,0,0700,18, , ,0,0700,19, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100106,27, , ,0,0700,18, , ,0,0700,25, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100107,30, , ,0,0700,25, , ,0,0700,25, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100108,29, , ,0,0700,21, , ,0,0700,22, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100109,24, , ,0,0700,16, , ,0,0700,16, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100110,27, , ,0,0700,8, , ,0,0700,9, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100111,24, , ,0,0700,8, , ,0,0700,15, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100112,28, , ,0,0700,15, , ,0,0700,20, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100113,28, , ,0,0700,20, , ,0,0700,23, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100114,32, , ,0,0700,18, , ,0,0700,19, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100115,45, , ,0,0700,19, , ,0,0700,41, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100116,42, , ,0,0700,36, , ,0,0700,39, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100117,49, , ,0,0700,29, , ,0,0700,31, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100118,39, , ,0,0700,30, , ,0,0700,38, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100119,43, , ,0,0700,36, , ,0,0700,39, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100120,40, , ,0,0700,28, , ,0,0700,29, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100121,35, , ,0,0700,19, , ,0,0700,20, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100122,38, , ,0,0700,20, , ,0,0700,32, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100123,37, , ,0,0700,24, , ,0,0700,24, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100124,41, , ,0,0700,23, , ,0,0700,35, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100125,56, , ,0,0700,35, , ,0,0700,52, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100126,53, , ,0,0700,29, , ,0,0700,30, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100127,33, , ,0,0700,25, , ,0,0700,25, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100128,33, , ,0,0700,25, , ,0,0700,29, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100129,35, , ,0,0700,8, , ,0,0700,8, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100130,19, , ,0,0700,8, , ,0,0700,11, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100131,17, , ,0,0700,7, , ,0,0700,8, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100201,28, , ,0,0700,8, , ,0,0700,20, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100202,30, , ,0,0700,18, , ,0,0700,20, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100203,35, , ,0,0700,20, , ,0,0700,28, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100204,34, , ,0,0700,24, , ,0,0700,24, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100205,38, , ,0,0700,24, , ,0,0700,28, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100206,34, , ,0,0700,22, , ,0,0700,22, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100207,28, , ,0,0700,4, , ,0,0700,6, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100208,28, , ,0,0700,6, , ,0,0700,13, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100209,29, , ,0,0700,13, , ,0,0700,16, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100210,28, , ,0,0700,16, , ,0,0700,25, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100211,27, , ,0,0700,15, , ,0,0700,24, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100212,30, , ,0,0700,22, , ,0,0700,23, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100213,34, , ,0,0700,18, , ,0,0700,19, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100214,26, , ,0,0700,18, , ,0,0700,24, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100215,30, , ,0,0700,15, , ,0,0700,15, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100216,33, , ,0,0700,15, , ,0,0700,20, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100217,30, , ,0,0700,20, , ,0,0700,23, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100218,33, , ,0,0700,23, , ,0,0700,32, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100219,37, , ,0,0700,32, , ,0,0700,32, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100220,40, , ,0,0700,25, , ,0,0700,25, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100221,41, , ,0,0700,25, , ,0,0700,27, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100222,45, , ,0,0700,26, , ,0,0700,29, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100223,40, , ,0,0700,28, , ,0,0700,34, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100224,38, , ,0,0700,31, , ,0,0700,32, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100225,37, , ,0,0700,28, , ,0,0700,28, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100226,33, , ,0,0700,20, , ,0,0700,22, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100227,28, , ,0,0700,22, , ,0,0700,25, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100228,35, , ,0,0700,25, , ,0,0700,30, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100301,40, , ,0,0700,30, , ,0,0700,33, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100302,39, , ,0,0700,32, , ,0,0700,32, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100303,38, , ,0,0700,31, , ,0,0700,31, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100304,40, , ,0,0700,27, , ,0,0700,27, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100305,41, , ,0,0700,27, , ,0,0700,28, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100306,45, , ,0,0700,23, , ,0,0700,24, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100307,49, , ,0,0700,24, , ,0,0700,30, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100308,51, , ,0,0700,30, , ,0,0700,32, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100309,53, , ,0,0700,31, , ,0,0700,34, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100310,60, , ,0,0700,34, , ,0,0700,36, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100311,60, , ,0,0700,36, , ,0,0700,40, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100312,66, , ,0,0700,39, , ,0,0700,48, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100313,50, , ,0,0700,41, , ,0,0700,41, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100314,47, , ,0,0700,41, , ,0,0700,41, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100315,44, , ,0,0700,40, , ,0,0700,40, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100316,44, , ,0,0700,40, , ,0,0700,40, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100317,60, , ,0,0700,31, , ,0,0700,32, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100318,64, , ,0,0700,32, , ,0,0700,35, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100319,66, , ,0,0700,35, , ,0,0700,43, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100320,68, , ,0,0700,43, , ,0,0700,47, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100321,70, , ,0,0700,44, , ,0,0700,46, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100322,73, , ,0,0700,46, , ,0,0700,55, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100323,65, , ,0,0700,46, , ,0,0700,46, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100324,47, , ,0,0700,37, , ,0,0700,37, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100325,60, , ,0,0700,37, , ,0,0700,40, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100326,65, , ,0,0700,30, , ,0,0700,30, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100327,41, , ,0,0700,22, , ,0,0700,22, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100328,48, , ,0,0700,22, , ,0,0700,37, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100329,45, , ,0,0700,37, , ,0,0700,43, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100330,58, , ,0,0700,35, , ,0,0700,36, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100331,50, , ,0,0700,35, , ,0,0700,41, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100401,68, , ,0,0700,41, , ,0,0700,44, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100402,80, , ,0,0700,44, , ,0,0700,50, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100403,83, , ,0,0700,50, , ,0,0700,56, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100404,78, , ,0,0700,54, , ,0,0700,56, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100405,70, , ,0,0700,45, , ,0,0700,47, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100406,80, , ,0,0700,47, , ,0,0700,60, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100407,86, , ,0,0700,60, , ,0,0700,74, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100408,85, , ,0,0700,54, , ,0,0700,57, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100409,84, , ,0,0700,40, , ,0,0700,43, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100410,45, , ,0,0700,39, , ,0,0700,42, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100411,62, , ,0,0700,42, , ,0,0700,53, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100412,70, , ,0,0700,37, , ,0,0700,40, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100413,66, , ,0,0700,40, , ,0,0700,45, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100414,56, , ,0,0700,32, , ,0,0700,37, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100415,65, , ,0,0700,37, , ,0,0700,46, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100416,78, , ,0,0700,46, , ,0,0700,65, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100417,78, , ,0,0700,43, , ,0,0700,43, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100418,45, , ,0,0700,35, , ,0,0700,37, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100419,49, , ,0,0700,35, , ,0,0700,38, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100420,63, , ,0,0700,36, , ,0,0700,41, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100421,65, , ,0,0700,41, , ,0,0700,46, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100422,68, , ,0,0700,40, , ,0,0700,45, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100423,68, , ,0,0700,38, , ,0,0700,41, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100424,67, , ,0,0700,39, , ,0,0700,43, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100425,62, , ,0,0700,43, , ,0,0700,47, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100426,53, , ,0,0700,46, , ,0,0700,47, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100427,54, , ,0,0700,42, , ,0,0700,44, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100428,52, , ,0,0700,35, , ,0,0700,37, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100429,55, , ,0,0700,37, , ,0,0700,44, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100430,67, , ,0,0700,44, , ,0,0700,50, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100501,82, , ,0,0700,50, , ,0,0700,60, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100502,87, , ,0,0700,60, , ,0,0700,69, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100503,75, , ,0,0700,64, , ,0,0700,66, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100504,77, , ,0,0700,55, , ,0,0700,60, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100505,72, , ,0,0700,48, , ,0,0700,52, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100506,80, , ,0,0700,52, , ,0,0700,56, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100507,70, , ,0,0700,43, , ,0,0700,47, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100508,69, , ,0,0700,47, , ,0,0700,59, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100509,61, , ,0,0700,37, , ,0,0700,39, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100510,47, , ,0,0700,36, , ,0,0700,39, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100511,59, , ,0,0700,35, , ,0,0700,39, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100512,49, , ,0,0700,38, , ,0,0700,47, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100513,61, , ,0,0700,44, , ,0,0700,46, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100514,58, , ,0,0700,46, , ,0,0700,55, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100515,81, , ,0,0700,52, , ,0,0700,54, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100516,70, , ,0,0700,51, , ,0,0700,54, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100517,67, , ,0,0700,48, , ,0,0700,52, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100518,60, , ,0,0700,47, , ,0,0700,47, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100519,53, , ,0,0700,47, , ,0,0700,51, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100520,64, , ,0,0700,50, , ,0,0700,56, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100521,81, , ,0,0700,56, , ,0,0700,60, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100522,82, , ,0,0700,60, , ,0,0700,67, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100523,72, , ,0,0700,59, , ,0,0700,62, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100524,72, , ,0,0700,57, , ,0,0700,59, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100525,74, , ,0,0700,59, , ,0,0700,63, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100526,80, , ,0,0700,61, , ,0,0700,64, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100527,86, , ,0,0700,64, , ,0,0700,69, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100528,87, , ,0,0700,66, , ,0,0700,68, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100529,79, , ,0,0700,64, , ,0,0700,65, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100530,79, , ,0,0700,56, , ,0,0700,63, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100531,86, , ,0,0700,61, , ,0,0700,66, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100601,87, , ,0,0700,64, , ,0,0700,66, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100602,79, , ,0,0700,58, , ,0,0700,61, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100603,83, , ,0,0700,61, , ,0,0700,68, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100604,82, , ,0,0700,66, , ,0,0700,68, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100605,83, , ,0,0700,66, , ,0,0700,68, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100606,82, , ,0,0700,66, , ,0,0700,73, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100607,78, , ,0,0700,55, , ,0,0700,57, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100608,70, , ,0,0700,50, , ,0,0700,53, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100609,72, , ,0,0700,53, , ,0,0700,57, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100610,63, , ,0,0700,54, , ,0,0700,62, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100611,78, , ,0,0700,55, , ,0,0700,57, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100612,78, , ,0,0700,57, , ,0,0700,67, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100613,88, , ,0,0700,67, , ,0,0700,75, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100614,83, , ,0,0700,62, , ,0,0700,67, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100615,77, , ,0,0700,65, , ,0,0700,65, , ,0,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.79333,-77.86722,20100616,74, , ,0,0700,64, , ,0,0700,67, , ,0,0700
